,period,catl,catm,age,gender,sido,sigungu,cgi
103758,202002,식품,제과류,60,F,서울,서대문구,89.00848480615791
103765,202002,식품,제과류,60,M,서울,마포구,103.361903853277
103766,202002,식품,제과류,60,M,서울,서대문구,88.66080632179676
103779,202002,식품,제과류,60,all,서울,은평구,104.9542343637936
103783,202002,식품,주류,60,F,서울,서대문구,59.586670134428786
103794,202002,식품,주류,60,M,서울,마포구,99.37218869695221
103804,202002,식품,주류,60,all,서울,마포구,92.86271043627966
103805,202002,식품,주류,60,all,서울,서대문구,67.40466468217356
103807,202002,식품,주류,60,all,서울,용산구,88.95468860934628
103820,202002,일용품,생활용품,60,all,서울,마포구,101.63940734889795
103822,202002,일용품,생활용품,60,all,서울,용산구,93.39002873302245
103828,202002,일용품,애완동물용품,60,M,서울,용산구,106.78186335970095
103829,202002,일용품,애완동물용품,60,M,서울,종로구,487.9967142417085
103833,202002,일용품,애완동물용품,60,all,서울,마포구,86.54913010760599
103842,202002,화장품,바디/헤어용품,60,F,서울,마포구,66.94811839854752
103844,202002,화장품,바디/헤어용품,60,F,서울,용산구,96.80933852140078
103845,202002,화장품,바디/헤어용품,60,F,서울,은평구,90.49354813377336
103848,202002,화장품,바디/헤어용품,60,M,서울,마포구,55.75073236850161
103852,202002,화장품,바디/헤어용품,60,all,서울,마포구,63.96658786551525
103861,202002,화장품,뷰티소품,60,M,서울,서대문구,16.738642830839275
103870,202002,화장품,화장품,60,F,서울,서대문구,22.10539865612852
103872,202002,화장품,화장품,60,F,서울,용산구,38.01871306116428
103873,202002,화장품,화장품,60,F,서울,은평구,56.32455708746989
103878,202002,화장품,화장품,60,M,서울,용산구,128.67447003114398
103881,202002,화장품,화장품,60,all,서울,종로구,58.73716460803792
103892,202002,건강/의료용품,건강관리용품,all,all,서울,마포구,108.55956035069015
103893,202002,건강/의료용품,건강관리용품,all,all,서울,서대문구,106.06329387211687
103904,202002,식품,가공식품,all,M,서울,서대문구,66.22382162167115
103906,202002,식품,가공식품,all,M,서울,은평구,86.46140657843742
103910,202002,식품,가공식품,all,all,서울,종로구,74.1973311161594
103914,202002,식품,기호식품,all,F,서울,은평구,86.37426499675814
103920,202002,식품,기호식품,all,M,서울,종로구,88.36008357936302
103930,202002,식품,담배,all,F,서울,서대문구,128.32990904636802
103938,202002,식품,담배,all,M,서울,용산구,146.08309019178964
103949,202002,식품,담배,all,all,서울,종로구,106.24550956419556
103954,202002,식품,빙과류,all,M,서울,서대문구,61.144366021689684
103957,202002,식품,빙과류,all,M,서울,종로구,43.62859923291197
103961,202002,식품,빙과류,all,all,서울,마포구,79.63723287408057
103964,202002,식품,빙과류,all,all,서울,용산구,74.26975784690934
103968,202002,식품,빵류,all,F,서울,용산구,70.67674765541761
103975,202002,식품,빵류,all,M,서울,마포구,104.92110119777935
103976,202002,식품,빵류,all,M,서울,서대문구,75.560981722742
103979,202002,식품,빵류,all,M,서울,용산구,105.98884710348813
103988,202002,식품,빵류,all,all,서울,용산구,82.98402055828925
103989,202002,식품,빵류,all,all,서울,은평구,79.57409136416359
104005,202002,식품,신선식품,all,all,서울,마포구,100.80752586040548
104008,202002,식품,신선식품,all,all,서울,용산구,103.88105550676279
104014,202002,식품,유제품류,all,F,서울,용산구,96.91949306070455
104018,202002,식품,유제품류,all,M,서울,마포구,103.00895783790043
104021,202002,식품,유제품류,all,M,서울,용산구,98.66037493520037
104022,202002,식품,유제품류,all,M,서울,은평구,93.0568082181095
104037,202002,식품,음료,all,F,서울,서대문구,59.83485172430206
104038,202002,식품,음료,all,F,서울,종로구,66.15349649408735
104045,202002,식품,음료,all,M,서울,서대문구,51.621345331289746
104051,202002,식품,음료,all,all,서울,은평구,69.82431191278457
104052,202002,식품,음료,all,all,서울,종로구,69.59365354540137
104061,202002,식품,제과류,all,F,서울,은평구,93.76747414458104
104062,202002,식품,제과류,all,F,서울,종로구,71.25375939787833
104069,202002,식품,제과류,all,M,서울,용산구,94.34312461291813
104088,202002,식품,주류,all,M,서울,용산구,105.41034517893776
104089,202002,식품,주류,all,M,서울,은평구,81.91260179628247
104101,202002,일용품,생활용품,all,F,서울,서대문구,62.23087716193703
104103,202002,일용품,생활용품,all,F,서울,은평구,87.06899546016956
104104,202002,일용품,생활용품,all,F,서울,종로구,65.158052346398
104114,202002,일용품,생활용품,all,M,서울,용산구,88.73809131220888
104121,202002,일용품,생활용품,all,all,서울,서대문구,63.87235832467118
104124,202002,일용품,생활용품,all,all,서울,은평구,86.55522594683654
104125,202002,일용품,생활용품,all,all,서울,종로구,66.11469919516918
104138,202002,일용품,애완동물용품,all,M,서울,서대문구,55.630687196748454
104140,202002,일용품,애완동물용품,all,M,서울,종로구,55.84177183159503
104148,202002,일용품,애완동물용품,all,all,서울,은평구,78.03599701172817
104149,202002,일용품,애완동물용품,all,all,서울,종로구,58.08839414585269
104155,202002,화장품,바디/헤어용품,all,F,서울,서대문구,47.48070190490174
104156,202002,화장품,바디/헤어용품,all,F,서울,용산구,111.54204045354489
104157,202002,화장품,바디/헤어용품,all,F,서울,종로구,65.96841364869994
104165,202002,화장품,바디/헤어용품,all,M,서울,서대문구,26.43094139443268
104168,202002,화장품,바디/헤어용품,all,M,서울,용산구,81.85623281004897
104176,202002,화장품,뷰티소품,all,F,서울,서대문구,79.22825596013777
104178,202002,화장품,뷰티소품,all,F,서울,종로구,59.68300388100853
104189,202002,화장품,뷰티소품,all,all,서울,마포구,54.03513942736561
104196,202002,화장품,화장품,all,F,서울,서대문구,23.13649914076293
104198,202002,화장품,화장품,all,F,서울,용산구,50.73401905506873
104215,202002,화장품,화장품,all,all,서울,용산구,61.42982672927479
104220,202002,건강/의료용품,건강관리용품,all,F,서울,용산구,105.09402639906956
104221,202002,건강/의료용품,건강관리용품,all,F,서울,은평구,131.19104344124156
104229,202002,건강/의료용품,건강관리용품,all,M,서울,용산구,113.24634863455351
104241,202002,식품,가공식품,all,F,서울,서대문구,71.67327487043181
104255,202002,식품,가공식품,all,all,서울,마포구,110.81016965357685
104267,202002,식품,기호식품,all,F,서울,용산구,103.35158713170851
104275,202002,식품,기호식품,all,M,서울,마포구,91.46357732215807
104281,202002,식품,기호식품,all,all,서울,종로구,78.4338408338109
104286,202002,식품,담배,all,F,서울,은평구,112.6491086241872
104292,202002,식품,담배,all,M,서울,종로구,106.94849300610815
104297,202002,식품,담배,all,all,서울,마포구,151.49312302902615
104299,202002,식품,담배,all,all,서울,용산구,139.30651518181955
104304,202002,식품,빙과류,all,F,서울,서대문구,53.03945610255517
104314,202002,식품,빙과류,all,M,서울,마포구,75.88909969160677
104316,202002,식품,빙과류,all,M,서울,용산구,71.5109809757329
104320,202002,식품,빙과류,all,all,서울,서대문구,55.1281860508071
104327,202002,식품,빵류,all,F,서울,마포구,110.3827163519004
104333,202002,식품,빵류,all,M,서울,은평구,79.67244916562801
104342,202002,식품,신선식품,all,F,서울,마포구,99.8514639087848
104346,202002,식품,신선식품,all,F,서울,은평구,95.68355489039871
104354,202002,식품,신선식품,all,M,서울,종로구,70.99480955640489
104358,202002,식품,신선식품,all,all,서울,은평구,94.71281907010534
104372,202002,식품,유제품류,all,M,서울,종로구,64.52756009549805
104378,202002,식품,유제품류,all,all,서울,서대문구,85.78152265429583
104386,202002,식품,음료,all,F,서울,은평구,75.85950855956261
104400,202002,식품,음료,all,all,서울,서대문구,56.94055993018297
104405,202002,식품,제과류,all,F,서울,서대문구,87.34429311623138
104407,202002,식품,제과류,all,F,서울,용산구,110.07965143223568
104415,202002,식품,제과류,all,all,서울,은평구,89.27704733161156
104416,202002,식품,제과류,all,all,서울,종로구,85.70730041863129
104420,202002,식품,주류,all,F,서울,마포구,100.39345970930331
104421,202002,식품,주류,all,F,서울,은평구,78.4824482729635
104422,202002,식품,주류,all,F,서울,종로구,69.94182706087312
104431,202002,식품,주류,all,all,서울,마포구,101.33112497072472
104433,202002,식품,주류,all,all,서울,종로구,69.93821372460597
104441,202002,일용품,생활용품,all,M,서울,마포구,86.36475729572147
104443,202002,일용품,생활용품,all,M,서울,종로구,68.63973587103405
104461,202002,일용품,애완동물용품,all,all,서울,서대문구,52.90886821071659
104479,202002,화장품,바디/헤어용품,all,M,서울,은평구,70.2523863810776
104480,202002,화장품,바디/헤어용품,all,M,서울,종로구,25.63055083882361
104494,202002,화장품,뷰티소품,all,F,서울,은평구,97.41504373455516
104500,202002,화장품,뷰티소품,all,M,서울,서대문구,52.33056840625781
104501,202002,화장품,뷰티소품,all,M,서울,종로구,100.38021332840012
104509,202002,화장품,뷰티소품,all,all,서울,용산구,66.44506146182071
104513,202002,화장품,화장품,all,F,서울,마포구,56.30014343712946
104519,202002,화장품,화장품,all,M,서울,서대문구,22.205933426989787
104522,202002,화장품,화장품,all,M,서울,용산구,90.83901893516341
104525,202002,화장품,화장품,all,all,서울,은평구,42.17702127226024
104530,202002,건강/의료용품,건강관리용품,all,F,서울,마포구,97.95155522462778
104531,202002,건강/의료용품,건강관리용품,all,F,서울,서대문구,99.35697024929665
104536,202002,건강/의료용품,건강관리용품,all,M,서울,종로구,171.66255030730989
104546,202002,건강/의료용품,건강관리용품,all,all,서울,용산구,108.841628618305
104547,202002,건강/의료용품,건강관리용품,all,all,서울,종로구,120.99555569604021
104554,202002,식품,가공식품,all,F,서울,용산구,101.46652052013249
104559,202002,식품,가공식품,all,M,서울,마포구,115.11765752584644
104563,202002,식품,가공식품,all,M,서울,종로구,70.94011797619628
104571,202002,식품,가공식품,all,all,서울,용산구,103.45031964959158
104578,202002,식품,기호식품,all,F,서울,종로구,74.02546606423533
104582,202002,식품,기호식품,all,M,서울,은평구,64.89127153078928
104593,202002,식품,기호식품,all,all,서울,은평구,80.24381850757358
104603,202002,식품,담배,all,M,서울,마포구,158.09124000318837
104604,202002,식품,담배,all,M,서울,서대문구,174.74550615172956
104617,202002,식품,빙과류,all,F,서울,종로구,46.318782243056546
104624,202002,식품,빙과류,all,M,서울,은평구,64.74386198996689
104635,202002,식품,빵류,all,F,서울,서대문구,63.64422010438548
104639,202002,식품,빵류,all,F,서울,은평구,79.54224912000808
104640,202002,식품,빵류,all,F,서울,종로구,70.20234208618061
104643,202002,식품,빵류,all,all,서울,마포구,108.640186563827
104653,202002,식품,신선식품,all,M,서울,마포구,104.19324532353129
104655,202002,식품,신선식품,all,M,서울,은평구,91.3127015664077
104660,202002,식품,신선식품,all,all,서울,서대문구,85.50964000148105
104666,202002,식품,유제품류,all,F,서울,마포구,100.55853325862655
104667,202002,식품,유제품류,all,F,서울,서대문구,84.69827057482634
104668,202002,식품,유제품류,all,F,서울,은평구,90.19629273996547
104683,202002,식품,음료,all,F,서울,마포구,68.0962867492364
104687,202002,식품,음료,all,M,서울,용산구,81.0448141466247
104688,202002,식품,음료,all,M,서울,종로구,74.3809210767021
104693,202002,식품,음료,all,all,서울,마포구,70.03927208227913
104710,202002,식품,제과류,all,all,서울,마포구,101.17839560763555
104711,202002,식품,제과류,all,all,서울,서대문구,104.63912371631828
104714,202002,식품,제과류,all,all,서울,용산구,105.67011432462887
104731,202002,식품,주류,all,M,서울,마포구,102.84481591452648
104737,202002,식품,주류,all,all,서울,은평구,79.52809656778467
104743,202002,일용품,생활용품,all,F,서울,용산구,93.40607483483282
104748,202002,일용품,생활용품,all,M,서울,서대문구,70.20184190486876
104752,202002,일용품,생활용품,all,all,서울,마포구,84.27847153099532
104754,202002,일용품,생활용품,all,all,서울,용산구,92.37454980338593
104757,202002,일용품,애완동물용품,all,F,서울,마포구,72.71830594934659
104758,202002,일용품,애완동물용품,all,F,서울,서대문구,52.14397721558144
104760,202002,일용품,애완동물용품,all,F,서울,종로구,58.789163823443936
104766,202002,일용품,애완동물용품,all,M,서울,용산구,78.25099969198094
104767,202002,일용품,애완동물용품,all,M,서울,은평구,67.06397281136334
104770,202002,일용품,애완동물용품,all,all,서울,마포구,69.83901343453556
104778,202002,화장품,바디/헤어용품,all,F,서울,마포구,75.77239799326539
104783,202002,화장품,바디/헤어용품,all,M,서울,마포구,84.69616695667807
104791,202002,화장품,바디/헤어용품,all,all,서울,용산구,103.27558183352846
104792,202002,화장품,바디/헤어용품,all,all,서울,종로구,39.75014757020053
104800,202002,화장품,뷰티소품,all,F,서울,마포구,53.538441925442754
104802,202002,화장품,뷰티소품,all,F,서울,용산구,62.025689763483705
104806,202002,화장품,뷰티소품,all,M,서울,마포구,56.01374548073048
104811,202002,화장품,뷰티소품,all,M,서울,은평구,81.21827156026015
104824,202002,화장품,화장품,all,F,서울,은평구,49.748253936953795
104825,202002,화장품,화장품,all,F,서울,종로구,70.8948408221849
104829,202002,화장품,화장품,all,M,서울,마포구,60.33890787498349
104832,202002,화장품,화장품,all,M,서울,은평구,28.564129716533976
104833,202002,화장품,화장품,all,M,서울,종로구,67.1775349844351
104837,202002,화장품,화장품,all,all,서울,마포구,57.45879516859388
104838,202002,화장품,화장품,all,all,서울,종로구,69.44475545674251
104845,202002,건강/의료용품,건강관리용품,all,F,서울,종로구,80.60496945651774
104851,202002,건강/의료용품,건강관리용품,all,M,서울,마포구,120.7704015018657
104852,202002,건강/의료용품,건강관리용품,all,M,서울,서대문구,116.14976297552721
104856,202002,건강/의료용품,건강관리용품,all,M,서울,은평구,127.3167324944183
104861,202002,건강/의료용품,건강관리용품,all,all,서울,은평구,129.79221469477426
104863,202002,식품,가공식품,all,F,서울,마포구,109.37069882722326
104866,202002,식품,가공식품,all,F,서울,은평구,90.5061490401468
104867,202002,식품,가공식품,all,F,서울,종로구,75.33293640597309
104872,202002,식품,가공식품,all,M,서울,용산구,109.409294943408
104875,202002,식품,가공식품,all,all,서울,서대문구,70.38183176788938
104877,202002,식품,가공식품,all,all,서울,은평구,89.55511300453743
104880,202002,식품,기호식품,all,F,서울,마포구,84.6426355220498
104881,202002,식품,기호식품,all,F,서울,서대문구,79.93616968267945
104886,202002,식품,기호식품,all,M,서울,서대문구,61.58737300350031
104888,202002,식품,기호식품,all,M,서울,용산구,107.7088432268869
104892,202002,식품,기호식품,all,all,서울,마포구,86.32656840880385
104893,202002,식품,기호식품,all,all,서울,서대문구,74.58994480859903
104894,202002,식품,기호식품,all,all,서울,용산구,104.51218216277813
104900,202002,식품,담배,all,F,서울,마포구,142.36614583252737
104902,202002,식품,담배,all,F,서울,용산구,129.2709558230448
104903,202002,식품,담배,all,F,서울,종로구,104.82064700458817
104909,202002,식품,담배,all,M,서울,은평구,146.41873968757014
104912,202002,식품,담배,all,all,서울,서대문구,149.62641516227959
104914,202002,식품,담배,all,all,서울,은평구,129.41106890132502
104917,202002,식품,빙과류,all,F,서울,마포구,81.47157897188626
104922,202002,식품,빙과류,all,F,서울,용산구,75.5330310924387
104923,202002,식품,빙과류,all,F,서울,은평구,62.574656885035104
104935,202002,식품,빙과류,all,all,서울,은평구,63.133377435156476
104936,202002,식품,빙과류,all,all,서울,종로구,45.28857417103062
104948,202002,식품,빵류,all,M,서울,종로구,72.84495071417234
104953,202002,식품,빵류,all,all,서울,서대문구,66.74992815904056
104957,202002,식품,빵류,all,all,서울,종로구,71.20418873501836
104963,202002,식품,신선식품,all,F,서울,서대문구,84.3665207807321
104964,202002,식품,신선식품,all,F,서울,용산구,103.05121721026698
104965,202002,식품,신선식품,all,F,서울,종로구,66.68170337818668
104970,202002,식품,신선식품,all,M,서울,서대문구,89.81506983224233
104973,202002,식품,신선식품,all,M,서울,용산구,106.83044745989528
104978,202002,식품,신선식품,all,all,서울,종로구,67.61737026464749
104985,202002,식품,유제품류,all,F,서울,종로구,65.43881959676607
104987,202002,식품,유제품류,all,M,서울,서대문구,89.60966174959293
104990,202002,식품,유제품류,all,all,서울,마포구,101.19880782599668
104991,202002,식품,유제품류,all,all,서울,용산구,97.34993572609496
104992,202002,식품,유제품류,all,all,서울,은평구,90.86363097766136
104993,202002,식품,유제품류,all,all,서울,종로구,65.16465422692423
105001,202002,식품,음료,all,F,서울,용산구,74.72539127635919
105007,202002,식품,음료,all,M,서울,마포구,73.43743937608153
105009,202002,식품,음료,all,M,서울,은평구,57.86554494441774
105012,202002,식품,음료,all,all,서울,용산구,76.8299463015002
105015,202002,식품,제과류,all,F,서울,마포구,103.9861692734123
105025,202002,식품,제과류,all,M,서울,마포구,94.41417325503838
105026,202002,식품,제과류,all,M,서울,서대문구,162.9985916323925
105028,202002,식품,제과류,all,M,서울,은평구,77.1754178300268
105029,202002,식품,제과류,all,M,서울,종로구,119.74264437282366
105036,202002,식품,주류,all,F,서울,서대문구,80.00197795107229
105040,202002,식품,주류,all,F,서울,용산구,100.20635783468502
105042,202002,식품,주류,all,M,서울,서대문구,87.80425575597903
105043,202002,식품,주류,all,M,서울,종로구,69.9327577307868
105051,202002,식품,주류,all,all,서울,서대문구,82.35328091682443
105052,202002,식품,주류,all,all,서울,용산구,102.08657133019928
105058,202002,일용품,생활용품,all,F,서울,마포구,83.61709542623974
105063,202002,일용품,생활용품,all,M,서울,은평구,84.75314269901979
105076,202002,일용품,애완동물용품,all,F,서울,용산구,68.92061380553079
105077,202002,일용품,애완동물용품,all,F,서울,은평구,81.18007880540546
105082,202002,일용품,애완동물용품,all,M,서울,마포구,61.73509546668375
105090,202002,일용품,애완동물용품,all,all,서울,용산구,70.90089052327214
105098,202002,화장품,바디/헤어용품,all,F,서울,은평구,84.66664117139932
105105,202002,화장품,바디/헤어용품,all,all,서울,마포구,78.14581900097106
105106,202002,화장품,바디/헤어용품,all,all,서울,서대문구,39.540555261476456
105108,202002,화장품,바디/헤어용품,all,all,서울,은평구,80.72811385002383
105116,202002,화장품,뷰티소품,all,M,서울,용산구,82.64228782103423
105119,202002,화장품,뷰티소품,all,all,서울,서대문구,73.93860851029062
105121,202002,화장품,뷰티소품,all,all,서울,은평구,93.96465625954471
105122,202002,화장품,뷰티소품,all,all,서울,종로구,70.35228812001824
105137,202002,화장품,화장품,all,all,서울,서대문구,22.828738071995925
105143,202003,건강/의료용품,건강관리용품,20,F,서울,마포구,86.64806107938708
105147,202003,건강/의료용품,건강관리용품,20,F,서울,은평구,125.00564033008536
105148,202003,건강/의료용품,건강관리용품,20,F,서울,종로구,144.77478223553945
105155,202003,건강/의료용품,건강관리용품,20,all,서울,서대문구,206.88192805872242
105156,202003,건강/의료용품,건강관리용품,20,all,서울,은평구,176.1873136912059
105159,202003,식품,가공식품,20,F,서울,서대문구,103.47953598924666
105167,202003,식품,가공식품,20,M,서울,마포구,153.46978886813224
105169,202003,식품,가공식품,20,M,서울,용산구,129.0993245349525
105170,202003,식품,가공식품,20,M,서울,은평구,148.71527447097608
105178,202003,식품,가공식품,20,all,서울,서대문구,99.23449490440396
105185,202003,식품,기호식품,20,F,서울,서대문구,73.22577461898004
105187,202003,식품,기호식품,20,F,서울,종로구,38.33652921008028
105195,202003,식품,기호식품,20,M,서울,마포구,90.27475314254905
105196,202003,식품,기호식품,20,M,서울,용산구,38.6512035023521
105200,202003,식품,기호식품,20,all,서울,은평구,80.03579756906534
105206,202003,식품,담배,20,F,서울,은평구,122.84691348310186
105213,202003,식품,담배,20,M,서울,서대문구,322.140625247831
105225,202003,식품,빙과류,20,F,서울,은평구,83.33698947280895
105232,202003,식품,빙과류,20,M,서울,용산구,61.9924974544203
105233,202003,식품,빙과류,20,M,서울,종로구,25.900094527957023
105235,202003,식품,빙과류,20,all,서울,용산구,102.84938982190069
105239,202003,식품,빵류,20,F,서울,마포구,126.62890446992321
105240,202003,식품,빵류,20,F,서울,서대문구,88.503380868438
105251,202003,식품,빵류,20,M,서울,은평구,201.23154942108317
105263,202003,식품,신선식품,20,F,서울,서대문구,119.57473507685634
105268,202003,식품,신선식품,20,M,서울,은평구,141.52024404917367
105269,202003,식품,신선식품,20,M,서울,종로구,42.25556664424726
105274,202003,식품,신선식품,20,all,서울,마포구,168.53752975194763
105277,202003,식품,신선식품,20,all,서울,용산구,143.93098620935214
105278,202003,식품,신선식품,20,all,서울,은평구,141.29046989256813
105282,202003,식품,유제품류,20,F,서울,서대문구,112.60915045207216
105285,202003,식품,유제품류,20,F,서울,용산구,128.91308301111334
105286,202003,식품,유제품류,20,F,서울,종로구,50.55527010460273
105292,202003,식품,유제품류,20,M,서울,용산구,122.88730841832131
105306,202003,식품,음료,20,F,서울,용산구,84.34107601062495
105310,202003,식품,음료,20,M,서울,서대문구,103.37974284164585
105313,202003,식품,음료,20,M,서울,종로구,68.74920172963715
105315,202003,식품,음료,20,all,서울,서대문구,94.82056282262285
105317,202003,식품,음료,20,all,서울,종로구,61.4539638688363
105323,202003,식품,제과류,20,F,서울,용산구,93.39831201536207
105328,202003,식품,제과류,20,M,서울,마포구,89.23733504681316
105333,202003,식품,제과류,20,all,서울,종로구,46.32689503533125
105340,202003,식품,주류,20,F,서울,용산구,146.89379496955905
105347,202003,식품,주류,20,M,서울,용산구,129.66544529512092
105352,202003,식품,주류,20,all,서울,서대문구,120.52285439016678
105355,202003,일용품,생활용품,20,F,서울,마포구,108.59251201449112
105358,202003,일용품,생활용품,20,F,서울,은평구,108.8054033937176
105364,202003,일용품,생활용품,20,M,서울,은평구,128.30056201064065
105367,202003,일용품,생활용품,20,all,서울,마포구,92.70978884205904
105368,202003,일용품,생활용품,20,all,서울,서대문구,69.12342315090206
105382,202003,일용품,애완동물용품,20,M,서울,마포구,10.577910378363717
105383,202003,일용품,애완동물용품,20,M,서울,서대문구,113.07350229581692
105390,202003,일용품,애완동물용품,20,all,서울,종로구,91.4812132794828
105402,202003,화장품,바디/헤어용품,20,F,서울,은평구,89.44378035378536
105406,202003,화장품,바디/헤어용품,20,M,서울,용산구,39.750186574492325
105407,202003,화장품,바디/헤어용품,20,M,서울,은평구,85.13890384164424
105413,202003,화장품,바디/헤어용품,20,all,서울,은평구,88.30775537025818
105418,202003,화장품,뷰티소품,20,F,서울,은평구,127.37982817436027
105426,202003,화장품,뷰티소품,20,all,서울,종로구,93.45691664592218
105433,202003,화장품,화장품,20,F,서울,마포구,43.314653063650596
105434,202003,화장품,화장품,20,F,서울,서대문구,84.4972942610248
105436,202003,화장품,화장품,20,M,서울,용산구,72.05385544842551
105450,202003,건강/의료용품,건강관리용품,20,M,서울,마포구,100.35048817996496
105453,202003,건강/의료용품,건강관리용품,20,M,서울,은평구,258.0382624149099
105454,202003,건강/의료용품,건강관리용품,20,M,서울,종로구,192.84224327080815
105460,202003,건강/의료용품,건강관리용품,20,all,서울,용산구,90.24121496250021
105461,202003,건강/의료용품,건강관리용품,20,all,서울,종로구,170.82240832694572
105472,202003,식품,가공식품,20,all,서울,용산구,152.23959821873856
105473,202003,식품,가공식품,20,all,서울,종로구,49.6651032923526
105484,202003,식품,기호식품,20,M,서울,종로구,29.327240487767572
105491,202003,식품,기호식품,20,all,서울,서대문구,73.21844140057003
105493,202003,식품,기호식품,20,all,서울,용산구,83.0751490604046
105499,202003,식품,담배,20,F,서울,용산구,149.23434597950458
105500,202003,식품,담배,20,F,서울,종로구,56.91059078943509
105509,202003,식품,담배,20,M,서울,용산구,267.39401784475984
105510,202003,식품,담배,20,M,서울,은평구,279.2572259002099
105513,202003,식품,담배,20,all,서울,용산구,218.25782617149517
105514,202003,식품,담배,20,all,서울,종로구,41.976109501733276
105519,202003,식품,빙과류,20,F,서울,서대문구,99.62932767599436
105530,202003,식품,빙과류,20,all,서울,서대문구,102.43721440563984
105538,202003,식품,빵류,20,F,서울,은평구,87.01671859401097
105542,202003,식품,빵류,20,M,서울,마포구,101.92982304927557
105552,202003,식품,빵류,20,all,서울,종로구,44.12659223596616
105557,202003,식품,신선식품,20,F,서울,종로구,49.73502901491572
105567,202003,식품,신선식품,20,M,서울,서대문구,105.68335234921122
105570,202003,식품,신선식품,20,M,서울,용산구,98.35006849448686
105579,202003,식품,유제품류,20,F,서울,마포구,141.33606213325334
105588,202003,식품,유제품류,20,M,서울,종로구,61.14483220780152
105590,202003,식품,유제품류,20,all,서울,마포구,131.2335188643906
105591,202003,식품,유제품류,20,all,서울,서대문구,111.38975127660635
105593,202003,식품,유제품류,20,all,서울,은평구,134.47858958044029
105594,202003,식품,유제품류,20,all,서울,종로구,54.24900496741329
105598,202003,식품,음료,20,F,서울,은평구,103.61307830015066
105605,202003,식품,음료,20,all,서울,은평구,105.20287192678282
105609,202003,식품,제과류,20,F,서울,서대문구,92.89647125515124
105620,202003,식품,제과류,20,M,서울,용산구,100.23417534365903
105629,202003,식품,제과류,20,all,서울,은평구,106.15095731921366
105631,202003,식품,주류,20,F,서울,마포구,138.45244691819798
105635,202003,식품,주류,20,M,서울,마포구,131.14715757000974
105639,202003,식품,주류,20,M,서울,종로구,59.37077919053607
105642,202003,식품,주류,20,all,서울,마포구,136.0258660058341
105644,202003,식품,주류,20,all,서울,용산구,141.30724843551906
105657,202003,일용품,생활용품,20,M,서울,서대문구,64.13700616639245
105658,202003,일용품,생활용품,20,M,서울,용산구,78.52149598518513
105661,202003,일용품,생활용품,20,all,서울,은평구,112.65849520571884
105666,202003,일용품,애완동물용품,20,F,서울,용산구,72.42659513422703
105667,202003,일용품,애완동물용품,20,F,서울,은평구,95.86136913146221
105675,202003,일용품,애완동물용품,20,all,서울,마포구,48.89483469066543
105676,202003,일용품,애완동물용품,20,all,서울,서대문구,95.03595805871366
105679,202003,일용품,애완동물용품,20,all,서울,은평구,95.34094247762295
105684,202003,화장품,바디/헤어용품,20,M,서울,마포구,73.42907622533609
105692,202003,화장품,바디/헤어용품,20,all,서울,용산구,75.25675247703933
105697,202003,화장품,뷰티소품,20,F,서울,서대문구,45.89705120528536
105700,202003,화장품,뷰티소품,20,F,서울,용산구,103.92068459090157
105705,202003,화장품,뷰티소품,20,M,서울,마포구,147.43184538619832
105708,202003,화장품,뷰티소품,20,M,서울,용산구,82.99443937256204
105713,202003,화장품,뷰티소품,20,all,서울,서대문구,55.26952322830964
105715,202003,화장품,뷰티소품,20,all,서울,용산구,98.81509630084608
105719,202003,화장품,화장품,20,F,서울,용산구,75.8890543932292
105720,202003,화장품,화장품,20,F,서울,종로구,35.472069771771004
105727,202003,화장품,화장품,20,M,서울,은평구,50.48370402423193
105733,202003,화장품,화장품,20,all,서울,마포구,47.34049975288725
105735,202003,화장품,화장품,20,all,서울,용산구,74.62332797906852
105736,202003,화장품,화장품,20,all,서울,종로구,92.54991348864785
105742,202003,건강/의료용품,건강관리용품,20,F,서울,서대문구,178.7054193528628
105749,202003,건강/의료용품,건강관리용품,20,M,서울,서대문구,225.11127017662048
105762,202003,식품,가공식품,20,F,서울,용산구,159.4526968563211
105763,202003,식품,가공식품,20,F,서울,은평구,125.96993005317226
105768,202003,식품,가공식품,20,M,서울,서대문구,88.23271407052276
105770,202003,식품,가공식품,20,M,서울,종로구,49.39423954032097
105783,202003,식품,기호식품,20,F,서울,용산구,93.59267894181738
105784,202003,식품,기호식품,20,F,서울,은평구,84.22218518644945
105790,202003,식품,기호식품,20,M,서울,서대문구,73.19908736330916
105792,202003,식품,기호식품,20,M,서울,은평구,63.02790417657147
105797,202003,식품,기호식품,20,all,서울,마포구,101.03608202896083
105803,202003,식품,담배,20,F,서울,서대문구,248.2783172801171
105809,202003,식품,담배,20,M,서울,마포구,212.56916858922096
105811,202003,식품,담배,20,M,서울,종로구,35.175307732324995
105818,202003,식품,담배,20,all,서울,마포구,235.66564257778668
105819,202003,식품,담배,20,all,서울,서대문구,289.26836138300115
105822,202003,식품,담배,20,all,서울,은평구,188.89717247022458
105829,202003,식품,빙과류,20,F,서울,용산구,122.43480421499643
105830,202003,식품,빙과류,20,F,서울,종로구,53.60934579919572
105834,202003,식품,빙과류,20,M,서울,마포구,76.91229329739878
105835,202003,식품,빙과류,20,M,서울,은평구,96.4725259206184
105838,202003,식품,빙과류,20,all,서울,마포구,89.44472330296709
105843,202003,식품,빙과류,20,all,서울,종로구,38.581582071466386
