,기준월,대분류,중분류,나이,성별,시도명,시군구명,성장지수
89851,201912,식품,기호식품,all,F,서울,동작구,32.87913258966122
89855,201912,식품,기호식품,all,M,서울,강서구,112.22481655626845
89857,201912,식품,기호식품,all,M,서울,금천구,111.86678019430953
89860,201912,식품,기호식품,all,M,서울,양천구,222.87664220652482
89861,201912,식품,기호식품,all,M,서울,영등포구,116.1656933578945
89863,201912,식품,기호식품,all,all,서울,관악구,211.33794940440487
89872,201912,식품,담배,all,F,서울,양천구,151.74224533357557
89873,201912,식품,담배,all,F,서울,영등포구,175.35670326901268
89882,201912,식품,담배,all,all,서울,관악구,124.78594865584208
89883,201912,식품,담배,all,all,서울,구로구,160.70805001758336
89888,201912,식품,빙과류,all,F,서울,금천구,140.4624516653074
89890,201912,식품,빙과류,all,F,서울,영등포구,101.23988257172212
89893,201912,식품,빙과류,all,M,서울,강서구,49.56102650476327
89905,201912,식품,빵류,all,F,서울,구로구,102.98254841246649
89906,201912,식품,빵류,all,F,서울,금천구,133.61138174368676
89911,201912,식품,빵류,all,F,서울,양천구,115.61726076169843
89913,201912,식품,빵류,all,M,서울,관악구,114.65993143915331
89917,201912,식품,빵류,all,all,서울,강서구,115.71399103511573
89927,201912,식품,신선식품,all,F,서울,관악구,66.1485203593808
89930,201912,식품,신선식품,all,F,서울,동작구,1.6461253450005209
89932,201912,식품,신선식품,all,F,서울,양천구,76.61538247904775
89935,201912,식품,신선식품,all,M,서울,관악구,87.7919292866716
89936,201912,식품,신선식품,all,M,서울,동작구,2.7871897312960976
89949,201912,식품,유제품류,all,F,서울,관악구,73.15495970672046
89954,201912,식품,유제품류,all,M,서울,관악구,74.85342485721961
89961,201912,식품,유제품류,all,all,서울,강서구,88.69995160006077
89964,201912,식품,유제품류,all,all,서울,양천구,82.31562885190336
89968,201912,식품,음료,all,F,서울,구로구,77.67770883395312
89976,201912,식품,음료,all,M,서울,강서구,86.35521194260755
89977,201912,식품,음료,all,M,서울,금천구,102.20400014150671
89978,201912,식품,음료,all,M,서울,동작구,102.07467548447971
89981,201912,식품,음료,all,all,서울,구로구,80.93597673784214
89982,201912,식품,음료,all,all,서울,금천구,108.0283745450304
89986,201912,식품,제과류,all,F,서울,강서구,93.01522995471744
89991,201912,식품,제과류,all,F,서울,영등포구,98.20313003346509
89995,201912,식품,제과류,all,M,서울,동작구,99.90512077085087
90000,201912,식품,주류,all,F,서울,금천구,131.77180940800466
90006,201912,식품,주류,all,F,서울,양천구,96.78042180914473
90007,201912,식품,주류,all,F,서울,영등포구,123.07662474728315
90012,201912,식품,주류,all,M,서울,동작구,77.33955135546394
90021,201912,식품,주류,all,all,서울,동작구,68.15856124586368
90028,201912,일용품,생활용품,all,F,서울,강서구,83.67806145468776
90029,201912,일용품,생활용품,all,F,서울,관악구,71.37837712789425
90032,201912,일용품,생활용품,all,F,서울,동작구,38.40779305174769
90035,201912,일용품,생활용품,all,F,서울,영등포구,92.1978488375493
90044,201912,일용품,생활용품,all,all,서울,강서구,83.45423949056328
90048,201912,일용품,생활용품,all,all,서울,양천구,81.78585800996349
90052,201912,일용품,애완동물용품,all,F,서울,관악구,58.60691263390022
90062,201912,일용품,애완동물용품,all,M,서울,금천구,162.9944077222741
90077,201912,화장품,바디/헤어용품,all,F,서울,강서구,90.44654057835727
90078,201912,화장품,바디/헤어용품,all,F,서울,관악구,60.6290578618149
90079,201912,화장품,바디/헤어용품,all,F,서울,동작구,19.816941863507484
90083,201912,화장품,바디/헤어용품,all,M,서울,강서구,88.5995529174265
90084,201912,화장품,바디/헤어용품,all,M,서울,동작구,104.11361651138373
90086,201912,화장품,바디/헤어용품,all,M,서울,양천구,45.527796251010216
90089,201912,화장품,바디/헤어용품,all,all,서울,구로구,64.59335863531058
90092,201912,화장품,바디/헤어용품,all,all,서울,영등포구,85.31814968491561
90094,201912,화장품,뷰티소품,all,F,서울,관악구,73.57223917989877
90099,201912,화장품,뷰티소품,all,F,서울,양천구,100.57116381119387
90103,201912,화장품,뷰티소품,all,M,서울,금천구,40.66475467649989
90107,201912,화장품,뷰티소품,all,all,서울,동작구,84.0064963325443
90113,201912,화장품,화장품,all,F,서울,구로구,68.08798004900164
90114,201912,화장품,화장품,all,F,서울,금천구,136.94176612071468
90120,201912,화장품,화장품,all,M,서울,영등포구,84.09322987797046
90131,202001,건강/의료용품,건강관리용품,20,F,서울,구로구,162.75640257985054
90132,202001,건강/의료용품,건강관리용품,20,F,서울,양천구,77.5687929254388
90134,202001,건강/의료용품,건강관리용품,20,M,서울,금천구,183.7859828292464
90137,202001,건강/의료용품,건강관리용품,20,M,서울,양천구,191.41405629258662
90141,202001,건강/의료용품,건강관리용품,20,all,서울,구로구,148.9169455493215
90145,202001,건강/의료용품,건강관리용품,20,all,서울,영등포구,118.55575639311719
90148,202001,식품,가공식품,20,F,서울,관악구,94.53085243970348
90149,202001,식품,가공식품,20,F,서울,구로구,170.98248217758052
90150,202001,식품,가공식품,20,F,서울,금천구,276.84236682064704
90158,202001,식품,가공식품,20,M,서울,관악구,85.90282263011808
90159,202001,식품,가공식품,20,M,서울,구로구,160.48978523826045
90164,202001,식품,가공식품,20,all,서울,강서구,125.6560249752532
90168,202001,식품,기호식품,20,F,서울,관악구,75.31579871123034
90172,202001,식품,기호식품,20,M,서울,양천구,136.2324727117725
90173,202001,식품,기호식품,20,M,서울,영등포구,136.5568107351714
90175,202001,식품,기호식품,20,all,서울,구로구,187.39417069980087
90178,202001,식품,기호식품,20,all,서울,영등포구,252.6497903862149
90180,202001,식품,담배,20,F,서울,관악구,256.85434516523867
90184,202001,식품,담배,20,M,서울,관악구,243.9211368687177
90188,202001,식품,담배,20,M,서울,동작구,241.07272557966286
90193,202001,식품,담배,20,all,서울,관악구,248.88013576651508
90195,202001,식품,담배,20,all,서울,동작구,262.15054205838186
90202,202001,식품,빙과류,20,F,서울,양천구,82.44925100361492
90207,202001,식품,빙과류,20,M,서울,구로구,91.27851062409141
90209,202001,식품,빙과류,20,M,서울,양천구,64.15700751219765
90210,202001,식품,빙과류,20,M,서울,영등포구,81.90706381391828
90216,202001,식품,빙과류,20,all,서울,구로구,76.77589034583272
90223,202001,식품,빵류,20,F,서울,관악구,103.75023065048492
90232,202001,식품,빵류,20,M,서울,관악구,124.70373393520927
90236,202001,식품,빵류,20,M,서울,양천구,118.37247187058577
90237,202001,식품,빵류,20,all,서울,관악구,111.17823570480707
90238,202001,식품,빵류,20,all,서울,구로구,94.90495644235772
90243,202001,식품,빵류,20,all,서울,영등포구,132.41494417603948
90245,202001,식품,신선식품,20,F,서울,관악구,115.99115194584637
90247,202001,식품,신선식품,20,F,서울,영등포구,141.73847262365808
90255,202001,식품,신선식품,20,all,서울,관악구,105.62228455706772
90259,202001,식품,유제품류,20,F,서울,관악구,104.67176861969398
90264,202001,식품,유제품류,20,M,서울,관악구,98.88989029141848
90265,202001,식품,유제품류,20,M,서울,금천구,209.6948574163855
90266,202001,식품,유제품류,20,M,서울,동작구,78.2182539946722
90270,202001,식품,유제품류,20,all,서울,강서구,115.0355470471146
90271,202001,식품,유제품류,20,all,서울,관악구,102.98118794561756
90272,202001,식품,유제품류,20,all,서울,구로구,136.74183060237294
90273,202001,식품,유제품류,20,all,서울,동작구,64.21766128447052
90278,202001,식품,음료,20,F,서울,강서구,123.06221548794882
90280,202001,식품,음료,20,F,서울,영등포구,120.84883896165589
90283,202001,식품,음료,20,M,서울,관악구,137.27665850800813
90284,202001,식품,음료,20,M,서울,금천구,191.4400597920092
90289,202001,식품,음료,20,M,서울,영등포구,100.89281892862851
90292,202001,식품,음료,20,all,서울,구로구,119.67577735229307
90293,202001,식품,음료,20,all,서울,금천구,222.90206785907833
90296,202001,식품,음료,20,all,서울,양천구,95.16467914824716
90297,202001,식품,음료,20,all,서울,영등포구,113.070804951653
90300,202001,식품,제과류,20,F,서울,강서구,111.5198556116882
90305,202001,식품,제과류,20,F,서울,영등포구,99.76456541674736
90310,202001,식품,제과류,20,M,서울,강서구,111.77540659024744
90311,202001,식품,제과류,20,M,서울,관악구,110.36655735318493
90315,202001,식품,제과류,20,M,서울,동작구,156.01289569560126
90318,202001,식품,제과류,20,all,서울,강서구,111.57789795723062
90322,202001,식품,제과류,20,all,서울,양천구,108.15531873900059
90327,202001,식품,주류,20,F,서울,금천구,257.47907130225127
90330,202001,식품,주류,20,F,서울,양천구,150.3578072543423
90335,202001,식품,주류,20,M,서울,구로구,104.08183932567957
90342,202001,식품,주류,20,all,서울,양천구,132.92685296662316
90343,202001,식품,주류,20,all,서울,영등포구,152.7951302344846
90353,202001,일용품,생활용품,20,M,서울,동작구,69.5395553170797
90363,202001,일용품,애완동물용품,20,F,서울,구로구,117.61351680993376
90367,202001,일용품,애완동물용품,20,F,서울,영등포구,63.48328616136553
90371,202001,일용품,애완동물용품,20,M,서울,강서구,117.64177626796759
90374,202001,일용품,애완동물용품,20,all,서울,구로구,138.04465311653246
90386,202001,화장품,바디/헤어용품,20,F,서울,구로구,225.15109447428668
90396,202001,화장품,바디/헤어용품,20,all,서울,동작구,24.089830486254055
90397,202001,화장품,바디/헤어용품,20,all,서울,양천구,102.25217170469688
90398,202001,화장품,뷰티소품,20,F,서울,강서구,21.47532223606813
90403,202001,화장품,뷰티소품,20,F,서울,양천구,167.21079258010118
90405,202001,화장품,뷰티소품,20,M,서울,관악구,273.75053093586297
90413,202001,화장품,뷰티소품,20,all,서울,강서구,24.2802119873284
90415,202001,화장품,뷰티소품,20,all,서울,구로구,160.3694035235009
90419,202001,화장품,뷰티소품,20,all,서울,양천구,116.64039524761793
90422,202001,화장품,화장품,20,F,서울,강서구,84.88306060857714
90425,202001,화장품,화장품,20,F,서울,영등포구,60.8590674050329
90430,202001,화장품,화장품,20,M,서울,양천구,13.504931711669707
90431,202001,화장품,화장품,20,M,서울,영등포구,103.73097553599943
90435,202001,화장품,화장품,20,all,서울,관악구,52.57475573334747
90440,202001,건강/의료용품,건강관리용품,20,F,서울,강서구,72.54318257215526
90441,202001,건강/의료용품,건강관리용품,20,F,서울,관악구,58.539842970186605
90451,202001,건강/의료용품,건강관리용품,20,M,서울,강서구,98.71149446589756
90459,202001,건강/의료용품,건강관리용품,20,all,서울,양천구,136.29292919884122
90462,202001,식품,가공식품,20,F,서울,강서구,120.8288556807577
90470,202001,식품,가공식품,20,M,서울,강서구,140.9287990092952
90476,202001,식품,가공식품,20,M,서울,영등포구,141.27837566731483
90478,202001,식품,가공식품,20,all,서울,동작구,42.896074210967186
90487,202001,식품,기호식품,20,F,서울,금천구,157.29637126941824
90489,202001,식품,기호식품,20,F,서울,동작구,94.2106362271615
90495,202001,식품,기호식품,20,M,서울,강서구,155.78233380725047
90500,202001,식품,기호식품,20,all,서울,금천구,172.4066674713456
90506,202001,식품,담배,20,F,서울,금천구,195.98434145725471
90510,202001,식품,담배,20,F,서울,양천구,120.587801351471
90516,202001,식품,담배,20,M,서울,금천구,267.94618834080717
90520,202001,식품,담배,20,M,서울,영등포구,181.75161101347402
90523,202001,식품,담배,20,all,서울,구로구,192.43561081677032
90526,202001,식품,담배,20,all,서울,양천구,184.56917171941933
90534,202001,식품,빙과류,20,M,서울,동작구,103.3382799762336
90541,202001,식품,빙과류,20,all,서울,금천구,162.2527624869821
90547,202001,식품,빵류,20,F,서울,강서구,137.90007626002355
90551,202001,식품,빵류,20,F,서울,영등포구,130.72549261384717
90552,202001,식품,빵류,20,M,서울,동작구,93.72500290023741
90561,202001,식품,빵류,20,all,서울,강서구,145.41960206649142
90570,202001,식품,신선식품,20,M,서울,강서구,162.77424974464932
90572,202001,식품,신선식품,20,M,서울,영등포구,141.97725217583084
90575,202001,식품,신선식품,20,all,서울,구로구,229.2187351904519
90576,202001,식품,신선식품,20,all,서울,동작구,3.5143820642082844
90579,202001,식품,유제품류,20,F,서울,구로구,138.4899796593964
90580,202001,식품,유제품류,20,F,서울,양천구,102.71441590843529
90582,202001,식품,유제품류,20,M,서울,강서구,115.70698527634735
90596,202001,식품,음료,20,F,서울,관악구,107.32422189622524
90597,202001,식품,음료,20,F,서울,구로구,119.11876567092695
90607,202001,식품,음료,20,all,서울,동작구,108.9287508486423
90613,202001,식품,제과류,20,F,서울,구로구,118.04874786447523
90614,202001,식품,제과류,20,F,서울,금천구,274.65799612423257
90616,202001,식품,제과류,20,F,서울,양천구,103.38598380762444
90619,202001,식품,제과류,20,M,서울,금천구,210.77692063096703
90624,202001,식품,제과류,20,all,서울,금천구,251.60589019490126
90626,202001,식품,제과류,20,all,서울,동작구,90.03747189327149
90630,202001,식품,주류,20,F,서울,관악구,102.8787635113974
90631,202001,식품,주류,20,F,서울,구로구,99.17694110601148
90632,202001,식품,주류,20,F,서울,동작구,94.30257668341076
90636,202001,식품,주류,20,M,서울,강서구,148.4699965439945
90637,202001,식품,주류,20,M,서울,관악구,105.85590900765969
90638,202001,식품,주류,20,M,서울,금천구,230.9948759853672
90642,202001,식품,주류,20,M,서울,양천구,103.28323416894605
90643,202001,식품,주류,20,all,서울,관악구,103.91195261491478
90644,202001,식품,주류,20,all,서울,구로구,100.64339153629787
90657,202001,일용품,생활용품,20,M,서울,관악구,89.38576239647438
90658,202001,일용품,생활용품,20,M,서울,구로구,124.1734876734182
90663,202001,일용품,생활용품,20,all,서울,강서구,99.43083235193704
90664,202001,일용품,생활용품,20,all,서울,관악구,92.78123019681264
90666,202001,일용품,생활용품,20,all,서울,구로구,123.81262414672348
90678,202001,일용품,애완동물용품,20,M,서울,금천구,354.8475193445608
90683,202001,일용품,애완동물용품,20,M,서울,영등포구,130.71866911342292
90685,202001,일용품,애완동물용품,20,all,서울,관악구,142.40134340890006
90689,202001,일용품,애완동물용품,20,all,서울,양천구,166.29122511475452
90695,202001,화장품,바디/헤어용품,20,F,서울,금천구,219.08615491521653
90696,202001,화장품,바디/헤어용품,20,F,서울,동작구,10.934248717710831
90702,202001,화장품,바디/헤어용품,20,M,서울,강서구,129.12362985510654
90703,202001,화장품,바디/헤어용품,20,M,서울,구로구,123.46696584306721
90706,202001,화장품,바디/헤어용품,20,M,서울,영등포구,162.6727626250514
90709,202001,화장품,바디/헤어용품,20,all,서울,관악구,72.53460180625208
90710,202001,화장품,바디/헤어용품,20,all,서울,구로구,199.51066839067659
90722,202001,화장품,뷰티소품,20,F,서울,구로구,181.3299783137716
90723,202001,화장품,뷰티소품,20,F,서울,동작구,139.30124245451606
90731,202001,화장품,뷰티소품,20,all,서울,동작구,119.82000372773344
90733,202001,화장품,뷰티소품,20,all,서울,영등포구,102.91244316820077
90734,202001,화장품,화장품,20,F,서울,구로구,90.33257742896869
90736,202001,화장품,화장품,20,F,서울,동작구,91.0235859858026
90742,202001,화장품,화장품,20,M,서울,강서구,119.42553001170776
90744,202001,화장품,화장품,20,M,서울,구로구,129.70285961096434
90745,202001,화장품,화장품,20,M,서울,금천구,254.72445279755885
90746,202001,화장품,화장품,20,M,서울,동작구,505.20510358073807
90750,202001,화장품,화장품,20,all,서울,구로구,97.76557746881102
90752,202001,화장품,화장품,20,all,서울,동작구,197.88747849603192
90757,202001,건강/의료용품,건강관리용품,20,F,서울,금천구,251.09554576487403
90759,202001,건강/의료용품,건강관리용품,20,F,서울,영등포구,99.43993483491975
90763,202001,건강/의료용품,건강관리용품,20,M,서울,영등포구,147.5121288286182
90765,202001,건강/의료용품,건강관리용품,20,all,서울,강서구,81.09326699531252
90766,202001,건강/의료용품,건강관리용품,20,all,서울,관악구,120.14589483268783
90768,202001,건강/의료용품,건강관리용품,20,all,서울,동작구,121.07959681559478
90776,202001,식품,가공식품,20,M,서울,금천구,243.6798458135252
90778,202001,식품,가공식품,20,M,서울,양천구,190.81233217243786
90781,202001,식품,가공식품,20,all,서울,관악구,92.0713590232858
90782,202001,식품,가공식품,20,all,서울,구로구,168.3489524119662
90784,202001,식품,가공식품,20,all,서울,양천구,132.99118114946387
90785,202001,식품,기호식품,20,F,서울,구로구,155.39728088384786
90788,202001,식품,기호식품,20,F,서울,양천구,181.79398478563868
90789,202001,식품,기호식품,20,F,서울,영등포구,295.9934564693896
90792,202001,식품,기호식품,20,M,서울,관악구,147.3393486285463
90793,202001,식품,기호식품,20,M,서울,구로구,309.04544143622843
90796,202001,식품,기호식품,20,all,서울,동작구,113.67289952366066
90799,202001,식품,기호식품,20,all,서울,양천구,170.91883236392556
90803,202001,식품,담배,20,F,서울,강서구,176.78687789463356
90805,202001,식품,담배,20,F,서울,구로구,180.21268968813482
90806,202001,식품,담배,20,F,서울,동작구,288.1521814046454
90811,202001,식품,담배,20,M,서울,강서구,231.73957930055494
90814,202001,식품,담배,20,all,서울,강서구,207.87898885599807
90816,202001,식품,담배,20,all,서울,금천구,238.06177565682518
90820,202001,식품,담배,20,all,서울,영등포구,163.9027323134478
90824,202001,식품,빙과류,20,F,서울,관악구,87.31366936237222
90825,202001,식품,빙과류,20,F,서울,구로구,73.00802784332893
90827,202001,식품,빙과류,20,F,서울,동작구,59.776614380324496
90830,202001,식품,빙과류,20,F,서울,영등포구,99.51267477967873
90831,202001,식품,빙과류,20,M,서울,강서구,79.47424431460914
90832,202001,식품,빙과류,20,M,서울,관악구,129.24574830463555
90833,202001,식품,빙과류,20,M,서울,금천구,142.32702914981212
90836,202001,식품,빙과류,20,all,서울,강서구,77.72594388602468
90837,202001,식품,빙과류,20,all,서울,관악구,99.76799526941366
90840,202001,식품,빵류,20,F,서울,금천구,231.2672676276945
90842,202001,식품,빵류,20,F,서울,동작구,51.20588089509785
90846,202001,식품,빵류,20,M,서울,구로구,87.5284445569162
90847,202001,식품,빵류,20,M,서울,금천구,201.24650661417118
90852,202001,식품,빵류,20,all,서울,양천구,116.89670513476028
90856,202001,식품,신선식품,20,F,서울,강서구,158.12284907038298
90857,202001,식품,신선식품,20,F,서울,구로구,231.7767862815266
90858,202001,식품,신선식품,20,F,서울,금천구,326.52994843065613
90861,202001,식품,신선식품,20,F,서울,양천구,106.40907828359242
90867,202001,식품,신선식품,20,M,서울,관악구,73.95682852717792
90868,202001,식품,신선식품,20,M,서울,금천구,306.9657875491088
90870,202001,식품,신선식품,20,M,서울,양천구,135.4941122059525
90873,202001,식품,신선식품,20,all,서울,강서구,159.07519002806225
90875,202001,식품,신선식품,20,all,서울,영등포구,141.8078812186983
90878,202001,식품,유제품류,20,F,서울,강서구,114.84695490677015
90882,202001,식품,유제품류,20,F,서울,동작구,57.88543663261058
90892,202001,식품,유제품류,20,M,서울,영등포구,116.51838632837013
90894,202001,식품,유제품류,20,all,서울,금천구,250.3263572315421
90897,202001,식품,유제품류,20,all,서울,양천구,118.05420264370443
90906,202001,식품,음료,20,F,서울,양천구,96.68298506895266
90911,202001,식품,음료,20,M,서울,강서구,111.79589484443031
90913,202001,식품,음료,20,M,서울,구로구,121.18503395497028
90916,202001,식품,음료,20,M,서울,양천구,91.85246376155264
90921,202001,식품,음료,20,all,서울,강서구,119.51607417723228
90926,202001,식품,제과류,20,F,서울,관악구,95.51561522838708
90933,202001,식품,제과류,20,all,서울,관악구,99.24931594028158
90950,202001,식품,주류,20,all,서울,강서구,135.0170973624563
90951,202001,식품,주류,20,all,서울,금천구,246.9864857107384
90952,202001,식품,주류,20,all,서울,동작구,92.58289496155169
90956,202001,일용품,생활용품,20,F,서울,양천구,127.1829427334532
90960,202001,일용품,생활용품,20,M,서울,금천구,177.6577684948794
90962,202001,일용품,생활용품,20,M,서울,양천구,84.88230866454309
90963,202001,일용품,생활용품,20,M,서울,영등포구,97.38570380193806
90969,202001,일용품,생활용품,20,all,서울,금천구,215.95810970158092
90970,202001,일용품,생활용품,20,all,서울,동작구,54.818652953277685
90972,202001,일용품,애완동물용품,20,F,서울,강서구,109.57786269261835
90977,202001,일용품,애완동물용품,20,M,서울,관악구,594.8868322184551
90982,202001,일용품,애완동물용품,20,all,서울,금천구,539.4024355833442
90986,202001,화장품,바디/헤어용품,20,F,서울,관악구,91.88920902128044
90989,202001,화장품,바디/헤어용품,20,F,서울,영등포구,167.14599573195454
90995,202001,화장품,바디/헤어용품,20,M,서울,금천구,300.44010688368235
90998,202001,화장품,바디/헤어용품,20,M,서울,양천구,145.5577443157157
91002,202001,화장품,바디/헤어용품,20,all,서울,금천구,244.46064264971073
91007,202001,화장품,뷰티소품,20,F,서울,영등포구,101.71988261484364
91011,202001,화장품,뷰티소품,20,M,서울,구로구,80.35389282103134
91012,202001,화장품,뷰티소품,20,M,서울,금천구,331.4640420704361
91014,202001,화장품,뷰티소품,20,M,서울,동작구,86.53846153846153
91015,202001,화장품,뷰티소품,20,M,서울,영등포구,108.53389308495207
91022,202001,화장품,화장품,20,F,서울,관악구,56.43068511977799
91023,202001,화장품,화장품,20,F,서울,금천구,188.722669735328
91039,202001,건강/의료용품,건강관리용품,20,F,서울,동작구,165.17810632393474
91044,202001,건강/의료용품,건강관리용품,20,M,서울,관악구,179.5868006525644
91046,202001,건강/의료용품,건강관리용품,20,M,서울,구로구,119.0992428644528
91047,202001,건강/의료용품,건강관리용품,20,M,서울,동작구,82.18949244090544
91056,202001,건강/의료용품,건강관리용품,20,all,서울,금천구,226.8964143325827
91062,202001,식품,가공식품,20,F,서울,동작구,39.68064276431704
91063,202001,식품,가공식품,20,F,서울,양천구,116.77307167018492
91064,202001,식품,가공식품,20,F,서울,영등포구,143.5093754558099
91065,202001,식품,가공식품,20,M,서울,동작구,50.48902192855632
91072,202001,식품,가공식품,20,all,서울,금천구,264.7582652580012
91075,202001,식품,가공식품,20,all,서울,영등포구,142.7764799458657
91080,202001,식품,기호식품,20,F,서울,강서구,166.91534217248855
91090,202001,식품,기호식품,20,M,서울,금천구,204.11186920942347
91093,202001,식품,기호식품,20,M,서울,동작구,153.61327414307547
91102,202001,식품,기호식품,20,all,서울,강서구,164.53261101191413
91103,202001,식품,기호식품,20,all,서울,관악구,90.22325860228872
91112,202001,식품,담배,20,F,서울,영등포구,142.3177967352481
91114,202001,식품,담배,20,M,서울,구로구,205.29060634621425
91117,202001,식품,담배,20,M,서울,양천구,259.2583662010644
91125,202001,식품,빙과류,20,F,서울,강서구,77.15870093220474
91126,202001,식품,빙과류,20,F,서울,금천구,174.98803892886997
91137,202001,식품,빙과류,20,all,서울,동작구,73.15172742340309
91141,202001,식품,빙과류,20,all,서울,양천구,76.88194140602556
91142,202001,식품,빙과류,20,all,서울,영등포구,93.8179740903528
91144,202001,식품,빵류,20,F,서울,구로구,97.18036292577035
91146,202001,식품,빵류,20,F,서울,양천구,116.22756952297595
91150,202001,식품,빵류,20,M,서울,강서구,167.10038471048202
91153,202001,식품,빵류,20,M,서울,영등포구,135.3983174110146
91157,202001,식품,빵류,20,all,서울,금천구,219.42522538964454
91160,202001,식품,빵류,20,all,서울,동작구,67.39089519907941
91167,202001,식품,신선식품,20,F,서울,동작구,4.369931265228933
91172,202001,식품,신선식품,20,M,서울,구로구,218.83715690573868
91173,202001,식품,신선식품,20,M,서울,동작구,0.588038394383781
91182,202001,식품,신선식품,20,all,서울,금천구,320.63919171992336
91188,202001,식품,신선식품,20,all,서울,양천구,112.89854556480972
91194,202001,식품,유제품류,20,F,서울,금천구,270.56137998805923
91197,202001,식품,유제품류,20,F,서울,영등포구,123.9260620706824
91200,202001,식품,유제품류,20,M,서울,구로구,130.3970027419674
91205,202001,식품,유제품류,20,M,서울,양천구,178.73418722245395
91212,202001,식품,유제품류,20,all,서울,영등포구,121.75736255404482
91213,202001,식품,음료,20,F,서울,금천구,244.0732607517147
91215,202001,식품,음료,20,F,서울,동작구,96.69390145176479
91219,202001,식품,음료,20,M,서울,동작구,128.8050837732385
91222,202001,식품,음료,20,all,서울,관악구,119.21575104225374
91229,202001,식품,제과류,20,F,서울,동작구,66.07887284065147
91234,202001,식품,제과류,20,M,서울,구로구,131.55466545121195
91238,202001,식품,제과류,20,M,서울,양천구,125.72831709541788
91239,202001,식품,제과류,20,M,서울,영등포구,123.69882890598835
91244,202001,식품,제과류,20,all,서울,구로구,121.47839989277014
91246,202001,식품,제과류,20,all,서울,영등포구,106.49496384725306
91249,202001,식품,주류,20,F,서울,강서구,129.5014464807468
91255,202001,식품,주류,20,F,서울,영등포구,180.1724059530073
91258,202001,식품,주류,20,M,서울,동작구,90.4132935662548
91261,202001,식품,주류,20,M,서울,영등포구,105.13377799399073
91271,202001,일용품,생활용품,20,F,서울,강서구,96.85655446297443
91272,202001,일용품,생활용품,20,F,서울,관악구,93.9575318756674
91273,202001,일용품,생활용품,20,F,서울,구로구,123.70431572178087
91274,202001,일용품,생활용품,20,F,서울,금천구,234.511910045534
91276,202001,일용품,생활용품,20,F,서울,동작구,50.703253011278036
91277,202001,일용품,생활용품,20,F,서울,영등포구,105.58163180027715
91280,202001,일용품,생활용품,20,M,서울,강서구,110.41383120803152
91289,202001,일용품,생활용품,20,all,서울,양천구,118.38351189071258
91290,202001,일용품,생활용품,20,all,서울,영등포구,103.36188928274254
91293,202001,일용품,애완동물용품,20,F,서울,관악구,43.300955286184475
91295,202001,일용품,애완동물용품,20,F,서울,금천구,616.7015117912089
91296,202001,일용품,애완동물용품,20,F,서울,양천구,177.2800994944069
91300,202001,일용품,애완동물용품,20,M,서울,구로구,215.2407720767488
91306,202001,일용품,애완동물용품,20,all,서울,강서구,111.04274053773014
91309,202001,일용품,애완동물용품,20,all,서울,영등포구,77.18868919450401
91314,202001,화장품,바디/헤어용품,20,F,서울,강서구,123.16758966311102
91317,202001,화장품,바디/헤어용품,20,F,서울,양천구,90.85183150585598
91320,202001,화장품,바디/헤어용품,20,M,서울,관악구,32.65463161058755
91322,202001,화장품,바디/헤어용품,20,M,서울,동작구,61.90083169322583
91326,202001,화장품,바디/헤어용품,20,all,서울,강서구,124.7116611020755
91330,202001,화장품,바디/헤어용품,20,all,서울,영등포구,165.6064335234887
91335,202001,화장품,뷰티소품,20,F,서울,관악구,102.56112241085884
91336,202001,화장품,뷰티소품,20,F,서울,금천구,226.0982879738777
91341,202001,화장품,뷰티소품,20,M,서울,강서구,50.66453482562207
91346,202001,화장품,뷰티소품,20,all,서울,관악구,135.08442776735458
91347,202001,화장품,뷰티소품,20,all,서울,금천구,240.9814188555473
91357,202001,화장품,화장품,20,F,서울,양천구,74.50771270480375
91360,202001,화장품,화장품,20,M,서울,관악구,25.53808351282301
91367,202001,화장품,화장품,20,all,서울,강서구,88.95916322395892
91369,202001,화장품,화장품,20,all,서울,금천구,205.8292572635432
91372,202001,화장품,화장품,20,all,서울,양천구,64.21947701217991
91373,202001,화장품,화장품,20,all,서울,영등포구,70.30439736386012
91377,202001,건강/의료용품,건강관리용품,30,F,서울,관악구,106.37017457420544
91378,202001,건강/의료용품,건강관리용품,30,F,서울,금천구,122.27879161455894
91381,202001,건강/의료용품,건강관리용품,30,M,서울,관악구,86.84261017420124
91385,202001,건강/의료용품,건강관리용품,30,M,서울,양천구,68.05692041240695
91388,202001,건강/의료용품,건강관리용품,30,all,서울,금천구,129.29039642852794
91405,202001,식품,가공식품,30,M,서울,구로구,149.49733972134712
91406,202001,식품,가공식품,30,M,서울,양천구,117.25926130481248
91410,202001,식품,가공식품,30,all,서울,강서구,97.14569134576729
91411,202001,식품,가공식품,30,all,서울,구로구,130.41024539283126
91413,202001,식품,가공식품,30,all,서울,동작구,29.27611878951485
91415,202001,식품,가공식품,30,all,서울,영등포구,104.31624213832322
91420,202001,식품,기호식품,30,F,서울,강서구,109.75425120402132
91422,202001,식품,기호식품,30,F,서울,동작구,22.628797702944787
91425,202001,식품,기호식품,30,F,서울,양천구,105.10023501027105
91434,202001,식품,기호식품,30,all,서울,동작구,45.317168782713786
91444,202001,식품,담배,30,M,서울,구로구,196.86722434180905
91451,202001,식품,담배,30,all,서울,금천구,117.99365785703111
91454,202001,식품,담배,30,all,서울,동작구,135.5275395570317
